"id","filename","format","mode","filesize","width","height","info","exif","md5hash","photohash","cons_folder"
3922,"Cons 4976 Item 16.jpg","JPEG","RGB",1711726,6191,4431,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","1116ae946f9bf24c634d9edba464b107","e6c6e0e0e4e080fc","Cons 4976"
3923,"Cons 4976 Item 17.jpg","JPEG","RGB",2839582,6111,4463,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","111334bc58f3e67fea7d44f0d87bfd9e","ffa32b03010000ff","Cons 4976"
3924,"Cons 4976 Item 18.jpg","JPEG","RGB",1364941,6159,4559,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","c60911e2b9b056bb87c1381a0b562b0e","3fffef4f0e0a00fc","Cons 4976"
3925,"Cons 4976 Item 20.jpg","JPEG","RGB",1633376,6175,4543,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","17ca77adb4907f1e15d5fb83314bb0b7","66fff0f878e000fc","Cons 4976"
3926,"Cons 4976 Item 21.jpg","JPEG","RGB",2733934,6111,4543,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","9057b759fa65444568ab8360d34b6594","ffc18180008000ff","Cons 4976"
3927,"Cons 4976 Item 22.jpg","JPEG","RGB",1982351,6191,4559,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","13408f38ccbcae361fbef96c44887f64","ffff9787000000fe","Cons 4976"
3928,"cons 5005 Canning Murray (510265).jpg","JPEG","RGB",3814432,4159,6335,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","c8228ac4796a0eca8e5f8bc65383a944","1d7d5d41017900f8","Cons 5005"
3929,"cons 5018 victoria & North 1 (506637).jpg","JPEG","RGB",4042366,4159,5471,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","1b79c630cb56c9fb34e132f72ddd5d65","7f7f7f61510100f8","Cons 5018"
3930,"cons 5018 victoria & north 2A (506638).jpg","JPEG","RGB",4592819,6143,4367,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","30849a45db5753bd6265d676fff2b541","f7776ecc4e2e00fc","Cons 5018"
3931,"cons 5018 victoria (506653).jpg","JPEG","RGB",5207850,4079,6127,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","db7849098590c511b7301630bb568dc3","f7f7e581018180ff","Cons 5018"
3932,"cons 5018 Victoria (506660).jpg","JPEG","RGB",4466739,4207,6255,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","e038a7121d1486778369c7265731d995","7d7f7d01010101f9","Cons 5018"
3933,"cons 5018 victoria (506663).jpg","JPEG","RGB",4637199,4127,6255,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","5851a9a86d90c9b6eb5146ba91cdcea8","e5010d0111b101ff","Cons 5018"
3934,"cons 5018 victoria (506664).jpg","JPEG","RGB",4597644,6143,4335,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","7c1a1481fa93fd2686039b9edea3a922","65ede500000000ff","Cons 5018"
3935,"cons 5018 victoria (507508).jpg","JPEG","RGB",5314220,6207,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","4c88943f1012aa1e39492102d1e8d739","070f0703010101ff","Cons 5018"
3936,"cons 5018 victoria (507810).jpg","JPEG","RGB",3816845,4223,6287,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","0f5eaa3e8a98d70d6aa11cca904a7ef8","007eee6e6d8100fd","Cons 5018"
3937,"cons 5018 victoria 18 Northampton (506666).jpg","JPEG","RGB",5434565,6207,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","d61679e90edd5ce2cd975452c12ca94b","f7f7f181800000ff","Cons 5018"
3938,"cons 5018 victoria 1868 (506654).jpg","JPEG","RGB",5001717,6207,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","6534e69704b66de95d68e0c72e6933a9","050f0341c1c101ff","Cons 5018"
3939,"cons 5018 victoria 1871 (507476).jpg","JPEG","RGB",3195571,3487,5903,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","049695c1f958aac5a38ee041c87c32d2","00800001039f9dff","Cons 5018"
3940,"cons 5018 victoria 1873 (506661).jpg","JPEG","RGB",3159096,5951,4191,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","0f49e6b4cccdef5a9a086094b4f2dd20","050f1f0f030600fc","Cons 5018"
3941,"cons 5018 victoria 19 (507510).jpg","JPEG","RGB",4601601,6223,4447,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","e663e40aa0c157ebdf8494efd87ac981","1f170f47051100fc","Cons 5018"
3942,"cons 5018 victoria 1A (506655).jpg","JPEG","RGB",4414273,6191,4335,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","e100f3b95a87303e9d3b4a1dd8b17ddf","267f7776627e00fc","Cons 5018"
3943,"cons 5018 victoria 28 (506665).jpg","JPEG","RGB",3949184,6143,4351,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","d90019a834837799357d9dc318713896","65fde1e1e1e000fc","Cons 5018"
3944,"cons 5018 victoria district sheet 2 (507475).jpg","JPEG","RGB",5470620,4239,6847,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","b1fd40309a99194f097bfc19419d1a8f","3101010181c1c1ff","Cons 5018"
3945,"cons 5018 victoria district sheet 2 (507486).jpg","JPEG","RGB",3957845,4143,6255,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","dd288e8b54178e280c367da694771790","3c340c21c9f970fc","Cons 5018"
3946,"cons 5018 victoria East 20 (506662).jpg","JPEG","RGB",4637366,6047,4335,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","b7db4a4dd61be4411fef2e05d29d8333","011119010131c0fc","Cons 5018"
3947,"cons 5018 victoria No. 2 (506657).jpg","JPEG","RGB",4739577,4287,6399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","8d532f4999fb93c35bab671c960b90eb","01010101f1ff0dfd","Cons 5018"
3948,"cons 5018 Victoria no. 2 (506659).jpg","JPEG","RGB",4332210,6191,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","15748acbf4cc472fa8947ef44a10cefb","d55f0f1f030300fc","Cons 5018"
3949,"cons 5018 victoria no. 3 (506658).jpg","JPEG","RGB",4994783,4127,6319,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","ce92a1a2a4469f961a72d7eea530c167","f1c1c10181d101ff","Cons 5018"
3950,"cons 5018 victoria no.1 (506656).jpg","JPEG","RGB",4512825,6031,4351,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","f011a96966e796e80ae657452de044f1","3efb3302000800fd","Cons 5018"
3951,"cons 5020 Item E10 (506119).jpg","JPEG","RGB",3995102,6175,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","df21f788404faa1510e60a5d000e1899","0038c09f7fff00fc","Cons 5020"
3952,"cons 5020 item E11 (506120).jpg","JPEG","RGB",3318073,6191,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","1165d74161d3448144bd2b86d4ad051a","1078607e7e7e00fc","Cons 5020"
3953,"cons 5020 Item E13 (506121).jpg","JPEG","RGB",3563813,6239,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","f25b3ea4f3285d2cb962173c4d7db33a","6065c4c1e4f400fc","Cons 5020"
3954,"cons 5020 Item E2 (506106).jpg","JPEG","RGB",3506150,6223,4367,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","5d029f793beeebebf9e84d975a2d0491","00180e16185a70fc","Cons 5020"
3955,"cons 5020 Item E3 (506108).jpg","JPEG","RGB",3182532,6215,4343,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","57b3e9f290ad4e8e2a8c8e45cf3c519a","0476566e7efe1afc","Cons 5020"
3956,"cons 5020 Item E4 (506110).jpg","JPEG","RGB",3606175,6175,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","d338fbae873ae9074dd6272bcbce9099","0007077e7e7e00fc","Cons 5020"
3957,"cons 5020 Item E5 (506111).jpg","JPEG","RGB",3728744,6207,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","68dace7e6bc5b1e6f1407e8e8dacfd5d","04777f7c7f7c70fc","Cons 5020"
3958,"cons 5020 Item E6 (506113).jpg","JPEG","RGB",3536697,6207,4431,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","93206cfe5926b6b554fa9a9562b88edc","096f5f5d7f7e20fc","Cons 5020"
3959,"cons 5020 Item E7 (506116).jpg","JPEG","RGB",3649431,6191,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","11ffee9011a8345905150f9a4352444b","3f7f5f5f1f3c00fc","Cons 5020"
3960,"cons 5020 Item E8 (506117).jpg","JPEG","RGB",3797446,6159,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","66af7f2735c9cfe3d9416e4f77048e45","1e7f3f337f0800fc","Cons 5020"
3961,"cons 5020 item E9 (506118).jpg","JPEG","RGB",3839143,6223,4415,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","d55d41fd82254ec71bf5635a4c64af8d","6d7d7fd9803e00fc","Cons 5020"
3962,"cons 5021 Item E2 (506107).jpg","JPEG","RGB",3853884,5583,3999,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","5aeff28197262a21bff85d58e04e7dc5","fcfd8585008000fe","Cons 5021"
3963,"cons 5021 Item E3 (506109).jpg","JPEG","RGB",2183558,3135,4335,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","5f1f70490b3548b98ff03db35ed53214","71657d5d1d7d01f0","Cons 5021"
3964,"cons 5021 Item E5 (506112).jpg","JPEG","RGB",3770539,5583,3855,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","3b34447597e8f763aca045550818c7ec","fffff7c1414100fc","Cons 5021"
3965,"cons 5021 Item E6 (506114).jpg","JPEG","RGB",3414218,5399,4015,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","ca596656a4fbf5758541e816f983d6c4","3039b18282fe00fc","Cons 5021"
3966,"cons 5021 Item E6 (506115).jpg","JPEG","RGB",3664178,5551,4031,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","2576fc5dc68b776fe91d0910d8f6727e","3c7ff2021efe00fc","Cons 5021"
3967,"cons 5022 East (506787).jpg","JPEG","RGB",3015091,5391,3711,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","4eb575404d630c70dfee6f9ab8738c37","040f0704800081fc","Cons 5022"
3968,"cons 5022 East (Eucla) (000865).jpg","JPEG","RGB",4081509,6207,4351,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","de5583396022e04a0566cd4422564040","1e7f7fce424600fc","Cons 5022"
3969,"cons 5022 East (Kent) 1868 (506124).jpg","JPEG","RGB",89582,1743,1239,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","8b3ec16b369f9ffed7393b488be8b2fb","ffe7e78181c1ffff","Cons 5022"
3970,"cons 5022 East 10A (000800).jpg","JPEG","RGB",95597,1751,1231,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","1ffe2e4ab1be70ae051e140f74a44bb7","ffe7e78181c1ffff","Cons 5022"
3971,"cons 5022 East A (000801).jpg","JPEG","RGB",3190231,5711,4063,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","3b8e328d9cdc184d1042f325c9758a9e","01c16160404103fc","Cons 5022"
3972,"cons 5022 East A (506152).jpg","JPEG","RGB",4644511,6191,4303,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","b7f56257086b8b285f786a665a36a3c0","7ddff1c1c18000fc","Cons 5022"
3973,"cons 5022 East A (506153).jpg","JPEG","RGB",5778366,6191,4351,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","d83ec08034c9437f670f2b1cb14868b7","ffffe440600100ff","Cons 5022"
3974,"cons 5022 East District (510198).jpg","JPEG","RGB",5153490,6031,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","7e2a7eb7ea939299c613d394bf35857b","ff1dc541050100ff","Cons 5022"
3975,"cons 5023 North 1 (000869).jpg","JPEG","RGB",4053210,6191,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","0914b00a6a0450761ccca40f1ef9705c","007efcf0e0f040fc","Cons 5023"
3976,"cons 5023 North 2 (506178).jpg","JPEG","RGB",4824221,6175,4383,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","c009fd3f7d32cd1c2f5092572de5a317","77df972380c000fc","Cons 5023"
3977,"cons 5023 north 3 (000870).jpg","JPEG","RGB",4131336,6207,4367,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","7756077a88d509a26142541e0c6a20ff","0001f1230f7918fc","Cons 5023"
3978,"cons 5023 North 4 (000871).jpg","JPEG","RGB",4274840,6239,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","8ff86a5311cb65fd68b9398df3da1659","007ce087f3f760fc","Cons 5023"
3979,"cons 5023 North 5 (000872).jpg","JPEG","RGB",4583056,6215,4375,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","5e176f9a6a32f6908764c26087a49ce1","00ece6e4e1f860fc","Cons 5023"
3980,"cons 5023 North 6 (000873).jpg","JPEG","RGB",4380485,6191,4399,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","3d2923bfa44a7522505e3fa2bbb83e07","1e3e850b52f040fc","Cons 5023"
3981,"2191B-2.jpg","JPEG","RGB",2487232,4992,3328,"{""jfif"": 258, ""jfif_unit"": 1, ""adobe"": 100, ""jfif_version"": [1, 2], ""adobe_transform"": 100, ""jfif_density"": [300, 300], ""dpi"": [300, 300]}","{""YResolution"": [300, 1], ""ResolutionUnit"": 2, ""WhitePoint"": [[313, 1000], [329, 1000]], ""Make"": ""Canon"", ""Flash"": 16, ""SceneCaptureType"": 0, ""DateTime"": ""2005:07:20 12:46:43"", ""MeteringMode"": 2, ""XResolution"": [300, 1], ""ExposureBiasValue"": [0, 1], ""ExposureProgram"": 2, ""YCbCrCoefficients"": [[299, 1000], [587, 1000], [114, 1000]], ""ColorSpace"": 65535, ""ExifImageWidth"": 4992, ""DateTimeDigitized"": ""2005:07:20 12:44:44"", ""ApertureValue"": [221184, 65536], ""UserComment"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""FocalPlaneYResolution"": [3334000, 945], ""WhiteBalance"": 0, ""FNumber"": [32, 10], ""CustomRendered"": 0, ""DateTimeOriginal"": ""2005:07:20 12:44:44"", ""FocalLength"": [100, 1], ""PrimaryChromaticities"": [[64, 100], [33, 100], [21, 100], [71, 100], [15, 100], [6, 100]], ""ExposureMode"": 0, ""ComponentsConfiguration"": ""\u0001\u0002\u0003\u0000"", ""FocalPlaneXResolution"": [5008000, 1420], ""ExifOffset"": 344, ""ExifImageHeight"": 3328, ""ISOSpeedRatings"": 200, ""Model"": ""Canon EOS-1Ds Mark II"", ""Gamma"": [22, 10], ""Software"": ""Adobe Photoshop 7.0"", ""ExposureTime"": [1, 125], ""FocalPlaneResolutionUnit"": 2, ""Orientation"": 1, ""FlashPixVersion"": ""0100"", ""YCbCrPositioning"": 2, ""ShutterSpeedValue"": [458752, 65536], ""ExifVersion"": ""0221""}","2068aeac9328d43febe096556f591a07","003e7e7e7e7e7e18","Cons 5092"
4007,"cons 5158 North 1A (510253).jpg","JPEG","RGB",5224252,4095,6239,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","fc10c3c556c7295b4414eaa4b5ba4b8a","6981c381c1c101ff","Cons 5158"
4008,"cons 5158 North 2A (506177).jpg","JPEG","RGB",4713526,4111,6367,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","33f0837c1db65259aa035973e15d3586","00777101016501fd","Cons 5158"
4009,"cons 5158 North 3A (506179).jpg","JPEG","RGB",4147057,6095,4343,"{""jfif_version"": [1, 1], ""jfif"": 257, ""jfif_unit"": 1, ""jfif_density"": [150, 150], ""dpi"": [150, 150]}","{}","37e9578481c9c45f9ea5fee3ed203cab","043e6466463c00fc","Cons 5158"
3982,"2191B-3.jpg","JPEG","RGB",2785279,4992,3328,"{""jfif"": 258, ""jfif_unit"": 1, ""adobe"": 100, ""jfif_version"": [1, 2], ""adobe_transform"": 100, ""jfif_density"": [300, 300], ""dpi"": [300, 300]}","{""YResolution"": [300, 1], ""ResolutionUnit"": 2, ""WhitePoint"": [[313, 1000], [329, 1000]], ""Make"": ""Canon"", ""Flash"": 16, ""SceneCaptureType"": 0, ""DateTime"": ""2005:07:20 12:45:28"", ""MeteringMode"": 2, ""XResolution"": [300, 1], ""ExposureBiasValue"": [0, 1], ""ExposureProgram"": 2, ""YCbCrCoefficients"": [[299, 1000], [587, 1000], [114, 1000]], ""ColorSpace"": 65535, ""ExifImageWidth"": 4992, ""DateTimeDigitized"": ""2005:07:20 12:15:34"", ""ApertureValue"": [221184, 65536], ""UserComment"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""FocalPlaneYResolution"": [3334000, 945], ""WhiteBalance"": 0, ""FNumber"": [32, 10], ""CustomRendered"": 0, ""DateTimeOriginal"": ""2005:07:20 12:15:34"", ""FocalLength"": [100, 1], ""PrimaryChromaticities"": [[64, 100], [33, 100], [21, 100], [71, 100], [15, 100], [6, 100]], ""ExposureMode"": 0, ""ComponentsConfiguration"": ""\u0001\u0002\u0003\u0000"", ""FocalPlaneXResolution"": [5008000, 1420], ""ExifOffset"": 344, ""ExifImageHeight"": 3328, ""ISOSpeedRatings"": 200, ""Model"": ""Canon EOS-1Ds Mark II"", ""Gamma"": [22, 10], ""Software"": ""Adobe Photoshop 7.0"", ""ExposureTime"": [1, 125], ""FocalPlaneResolutionUnit"": 2, ""Orientation"": 1, ""FlashPixVersion"": ""0100"", ""YCbCrPositioning"": 2, ""ShutterSpeedValue"": [458752, 65536], ""ExifVersion"": ""0221""}","9ee2dcba02dcceed90ccaa1b968b33ea","003c3c3c7c3c3c3c","Cons 5092"
